,Date,Tweets,Likes,Views,Hastags,Keywords,topics,Sentiment_score,Sentiment_label
478,2025-04-03T19:20:15.000Z,"Sell sneakers? If you don’t know what sizes you have left, your customers sure won’t either

Checkout my profile gumroad link

#SocialMedia #Sneakers",0,0,"#SocialMedia, #Sneakers","['Sell', 'sneakers', 'size', 'leave', 'customers', 'sure', 'either', 'Checkout', 'profile', 'gumroad', 'link']",-1,0.3182,Positive
479,2025-04-03T19:09:56.000Z,"This GitHub repo is 20,523+ and trending !

copy/v86

x86 PC emulator and x86-to-wasm JIT, running in the browser

https://github.com/copy/v86

#github #trending",0,0,"#github, #trending","['GitHub', 'repo', '20523', 'copyv', '86', 'x', 'PC', 'emulator', 'towasm', 'JIT', 'run', 'browser']",5,0.0,Neutral
480,2025-04-03T18:56:38.000Z,Invest in yourself  #GrowthMindset #investinyourself #viral #Trending #views #GrowYourOwn #SuccessStory,0,0,"#GrowthMindset, #investinyourself, #viral, #Trending, #views, #GrowYourOwn, #SuccessStory",['Invest'],4,0.0,Neutral
481,2025-04-03T18:55:47.000Z,"Rising up 
@anandmahindra
 @mahindraesuvs
 
@IndianTechGuide
 @autocarindiamag
 
#Trending 
@Himanshusoni02",0,0,#Trending,"['Rising', 'anandmahindra', 'mahindraesuvs', 'IndianTechGuide', 'autocarindiamag', 'Himanshusoni', '02']",2,0.0,Neutral
482,2025-04-03T18:53:49.000Z,"Get % cure from your illness Ayurvedic only ₹200/- INR including Medicines. Read Google Reviews  https://maps.app.goo.gl/45SQNhArtEPU4tK2A?g_st=awb…
#Health #Trending #ayurvedic #doctor #medicine #cancer #skin #stomach #heart #body #cure #welness #treatment #healthcare
#HealthTips #HealthyLiving",0,0,"#Health, #Trending, #ayurvedic, #doctor, #medicine, #cancer, #skin, #stomach, #heart, #body, #cure, #welness, #treatment, #healthcare, #HealthTips, #HealthyLiving","['Get', 'cure', 'illness', 'Ayurvedic', '200', 'INR', 'include', 'Medicines', 'Read', 'Google', 'Reviews']",14,-0.7964,Negative
483,2025-04-03T18:52:13.000Z,"There is season 2 already. 
#Elon #Zelena #Trump #helena

#grandefratello #Crypto #Trending

#Tommavi #Helevier",0,0,"#Elon, #Zelena, #Trump, #helena, #grandefratello, #Crypto, #Trending, #Tommavi, #Helevier","['season', '2', 'already']",0,0.0,Neutral
484,2025-04-03T18:48:09.000Z,"Priyanka Jains recent performance 
#ElClasico #aliabhat #b**b
#actresshot #claeava*e #indianactress #actressnipslip #trending #theentertainer  #actressspicy #trend
#PoonamBajwa #anushkasharma
#kissing #romance #romanticscenes",0,0,"#ElClasico, #aliabhat, #b, #actresshot, #claeava, #indianactress, #actressnipslip, #trending, #theentertainer, #actressspicy, #trend, #PoonamBajwa, #anushkasharma, #kissing, #romance, #romanticscenes","['Priyanka', 'Jains', 'recent', 'performance', 'b', 'e']",0,0.8074,Positive
485,2025-04-03T18:47:12.000Z,"I didn't think that it was anushka!!
#ElClasico #aliabhat #b**b
#actresshot #claeava*e #indianactress #actressnipslip #trending #theentertainer  #actressspicy #trend
#PoonamBajwa #anushkasharma
#kissing #romance #romanticscenes",0,0,"#ElClasico, #aliabhat, #b, #actresshot, #claeava, #indianactress, #actressnipslip, #trending, #theentertainer, #actressspicy, #trend, #PoonamBajwa, #anushkasharma, #kissing, #romance, #romanticscenes","['didnt', 'think', 'anushka', 'b', 'e']",4,0.8074,Positive
486,2025-04-03T18:46:58.000Z,"Zoomed pic
#ElClasico #aliabhat #b**b
#actresshot #claeava*e #indianactress #actressnipslip #trending #theentertainer  #actressspicy #trend
#PoonamBajwa #anushkasharma
#kissing #romance #romanticscenes",0,0,"#ElClasico, #aliabhat, #b, #actresshot, #claeava, #indianactress, #actressnipslip, #trending, #theentertainer, #actressspicy, #trend, #PoonamBajwa, #anushkasharma, #kissing, #romance, #romanticscenes","['Zoomed', 'b', 'e']",-1,0.8074,Positive
487,2025-04-03T18:46:52.000Z,"Cleavage performance by #shradha
#ElClasico #aliabhat #b**b
#actresshot #claeava*e #indianactress #actressnipslip #trending #theentertainer  #actressspicy #trend
#PoonamBajwa #anushkasharma
#kissing #romance #romanticscenes",0,0,"#shradha, #ElClasico, #aliabhat, #b, #actresshot, #claeava, #indianactress, #actressnipslip, #trending, #theentertainer, #actressspicy, #trend, #PoonamBajwa, #anushkasharma, #kissing, #romance, #romanticscenes","['Cleavage', 'performance', 'b', 'e']",-1,0.8074,Positive
488,2025-04-03T18:43:00.000Z,"Is it a slip??? #rashmika
#ElClasico #aliabhat #b**b
#actresshot #claeava*e #indianactress #actressnipslip #trending #theentertainer  #actressspicy #trend
#PoonamBajwa #anushkasharma
#kissing #romance #romanticscenes",0,0,"#rashmika, #ElClasico, #aliabhat, #b, #actresshot, #claeava, #indianactress, #actressnipslip, #trending, #theentertainer, #actressspicy, #trend, #PoonamBajwa, #anushkasharma, #kissing, #romance, #romanticscenes","['slip', 'b', 'e']",-1,0.8074,Positive
489,2025-04-03T18:42:31.000Z,"Pop out 
#ElClasico #aliabhat #b**b
#actresshot #claeava*e #indianactress #actressnipslip #trending #theentertainer  #actressspicy #trend
#PoonamBajwa #anushkasharma
#kissing #romance #romanticscenes",0,0,"#ElClasico, #aliabhat, #b, #actresshot, #claeava, #indianactress, #actressnipslip, #trending, #theentertainer, #actressspicy, #trend, #PoonamBajwa, #anushkasharma, #kissing, #romance, #romanticscenes","['Pop', 'b', 'e']",-1,0.8074,Positive
490,2025-04-03T18:42:18.000Z,"#ViratKohlis secret 
#ElClasico #aliabhat #b**b
#actresshot #claeava*e #indianactress #actressnipslip #trending #theentertainer  #actressspicy #trend
#PoonamBajwa #anushkasharma
#kissing #romance #romanticscenes",0,0,"#ViratKohlis, #ElClasico, #aliabhat, #b, #actresshot, #claeava, #indianactress, #actressnipslip, #trending, #theentertainer, #actressspicy, #trend, #PoonamBajwa, #anushkasharma, #kissing, #romance, #romanticscenes","['secret', 'b', 'e']",-1,0.8074,Positive
491,2025-04-03T18:42:12.000Z,"I saw that coming 
#Elon #Zelena #Trump #helena

#grandefratello #Crypto #Trending

#Tommavi #Helevier",0,0,"#Elon, #Zelena, #Trump, #helena, #grandefratello, #Crypto, #Trending, #Tommavi, #Helevier","['saw', 'come']",-1,0.0,Neutral
492,2025-04-03T18:38:08.000Z,"Hilarious 
#Elon #Zelena #Trump #helena

#grandefratello #Crypto #Trending

#Tommavi #Helevier",0,0,"#Elon, #Zelena, #Trump, #helena, #grandefratello, #Crypto, #Trending, #Tommavi, #Helevier",['Hilarious'],4,0.4019,Positive
493,2025-04-03T18:35:54.000Z,"Amazing
#Elon #Zelena #Trump #helena

#grandefratello #Crypto #Trending

#Tommavi #Helevier",0,0,"#Elon, #Zelena, #Trump, #helena, #grandefratello, #Crypto, #Trending, #Tommavi, #Helevier",['Amazing'],4,0.5859,Positive
494,2025-04-03T18:33:12.000Z,AKKI THE REEL STAR NO 284..#comedy #funny #fun #shorts #reels #trending #youtube #instagram #happy,0,0,"#comedy, #funny, #fun, #shorts, #reels, #trending, #youtube, #instagram, #happy","['AKKI', 'REEL', 'STAR', '284']",-1,0.8271,Positive
495,2025-04-03T18:23:02.000Z,"Incredible 
#Elon #Zelena #Trump #helena

#grandefratello #Crypto #Trending

#Tommavi #Helevier",0,0,"#Elon, #Zelena, #Trump, #helena, #grandefratello, #Crypto, #Trending, #Tommavi, #Helevier",['Incredible'],4,0.0,Neutral
496,2025-04-03T18:10:53.000Z,"Buckle up. The future of driving is here—at least in our imagination. This is a speculative vision of what’s possible when innovation knows no limits.
°
°
°
°
#BMW #BeyondLimits #DigitalMarketing  #FutureOfDriving #NextGenPerformance #SpeculativeAd #ai #Trending",0,0,"#BMW, #BeyondLimits, #DigitalMarketing, #FutureOfDriving, #NextGenPerformance, #SpeculativeAd, #ai, #Trending","['Buckle', 'future', 'drive', 'least', 'imagination', 'speculative', 'vision', 'possible', 'innovation', 'limit']",1,0.4215,Positive
497,2025-04-03T18:00:01.000Z,"Pune
Anti Corruption Bureau Shocks B. J. Medical College Officials While Approving Bill. Know The Complete Story...
https://thebridgechronicle.com/news/pune-b-j-medical-college-officials-caught-taking-1-lakh-bribe-for-bill-approval?utm_source=TBCX&utm_medium=TBCX&utm_content=bjmedical…

#pune #punenews #puneupdates #punecrime #anticorruption #BJMedicalCollege #thebridgechronicle #Trending",0,0,"#pune, #punenews, #puneupdates, #punecrime, #anticorruption, #BJMedicalCollege, #thebridgechronicle, #Trending","['Pune', 'Anti', 'Corruption', 'Bureau', 'Shocks', 'B', 'J', 'Medical', 'College', 'Officials', 'Approving', 'Bill', 'Know', 'Complete', 'Story']",2,-0.5994,Negative
498,2025-04-03T18:00:00.000Z,"Channel celestial energy with our stunning Evil Eye pendant necklace, adorned with moon & star motifs. A blend of boho charm & spiritual protection, this piece is perfect for those who embrace the magic of the universe.
.
.
.
#auriefashion #fashion #trending #artificialjewellery",0,0,"#auriefashion, #fashion, #trending, #artificialjewellery","['Channel', 'celestial', 'energy', 'stun', 'Evil', 'Eye', 'pendant', 'necklace', 'adorn', 'moon', 'star', 'motifs', 'blend', 'boho', 'charm', 'spiritual', 'protection', 'piece', 'perfect', 'embrace', 'magic', 'universe']",1,0.8316,Positive
499,2025-04-03T17:59:57.000Z,AKKI THE REEL STAR NO 283..#comedy #funny #fun #shorts #reels #trending #youtube #instagram #happy,0,0,"#comedy, #funny, #fun, #shorts, #reels, #trending, #youtube, #instagram, #happy","['AKKI', 'REEL', 'STAR', '283']",-1,0.8271,Positive
500,2025-04-03T17:59:34.000Z,It is sheer magic that Varun displays with the ball which has been instrumental in pushing him up the pedestal as a reliable match winner #IPL #KKRvSRH #varunchakaravarthy #TrendingNow #Trending #CricketTwitter #Cricket,0,0,"#IPL, #KKRvSRH, #varunchakaravarthy, #TrendingNow, #Trending, #CricketTwitter, #Cricket","['sheer', 'magic', 'Varun', 'display', 'ball', 'instrumental', 'push', 'pedestal', 'reliable', 'match', 'winner']",2,0.5859,Positive
501,2025-04-03T17:59:18.000Z,"Mesha Rashi Asthama Shani | after 29th March 2025 | Rudratree Rudraksha & Gemstones
Feel free to call or WhatsApp us at +916363404057.
#funnymemes #29march2025 #trending #mesharashi #aries #astrology #shanidev #ram #sheep #goats",0,0,"#funnymemes, #29march2025, #trending, #mesharashi, #aries, #astrology, #shanidev, #ram, #sheep, #goats","['Mesha', 'Rashi', 'Asthama', 'Shani', '29', 'th', 'March', '2025', 'Rudratree', 'Rudraksha', 'Gemstones', 'Feel', 'free', 'call', 'WhatsApp', '916363404057']",-1,0.5106,Positive
502,2025-04-03T17:58:47.000Z,"Success Story Of 
@Minecraft
#Minecraft #minecraftbuilds #GamingCommunity #gaming #gamer #Trending #editing #minecraftediting #animation #minecraftanimation #viral 
#MinecraftMovie
@firstpost",0,0,"#Minecraft, #minecraftbuilds, #GamingCommunity, #gaming, #gamer, #Trending, #editing, #minecraftediting, #animation, #minecraftanimation, #viral, #MinecraftMovie","['Success', 'Story', 'Minecraft', 'firstpost']",11,0.5719,Positive
503,2025-04-03T17:37:02.000Z,"Your Chai Adventure Starts Now! 

Discover the best chai spots, save your favorites, and share the joy with friends! 

Download the ChaiWala App today!

Website:- https://chaiwalaapp.com
.
.
.",0,0,,"['Chai', 'Adventure', 'Starts', 'Discover', 'chai', 'spot', 'save', 'favorites', 'joy', 'friends', 'Download', 'ChaiWala', 'App', 'Website']",0,0.9666,Positive
504,2025-04-03T17:25:52.000Z,"Today’s performance sheet is out & delivering strong ROI!  
Don’t miss out—check the gains & join the action now:
 https://t.me/breakoutmantraoffical…
.
.
.
 #InvestSmart #StockMarket  #MoneyMoves  #FinanceTrends #TrumpTariffs #StockMarketUpdate #Trending",0,0,"#InvestSmart, #StockMarket, #MoneyMoves, #FinanceTrends, #TrumpTariffs, #StockMarketUpdate, #Trending","['Today', 'performance', 'sheet', 'deliver', 'strong', 'ROI', 'miss', 'gain', 'join', 'action']",3,0.8097,Positive
505,2025-04-03T17:25:32.000Z,"Loud 
#Elon #Zelena #Trump #helena
#grandefratello #Crypto #Trending
#Tommavi #Helevier",0,0,"#Elon, #Zelena, #Trump, #helena, #grandefratello, #Crypto, #Trending, #Tommavi, #Helevier",['Loud'],4,0.0,Neutral
506,2025-04-03T17:24:29.000Z,"Bruh 
#Elon #Zelena #Trump #helena
#grandefratello #Crypto #Trending
#Tommavi #Helevier",0,0,"#Elon, #Zelena, #Trump, #helena, #grandefratello, #Crypto, #Trending, #Tommavi, #Helevier",['Bruh'],4,0.0,Neutral
507,2025-04-03T17:23:44.000Z,"Urvashi Rautela snapped on a Eid party in black dress
#UrvashiRautela #Bollywood #Bollywoodnews #lifestyle #entertainment #zoomnews #trending #fashion #photography #news #shorts",0,0,"#UrvashiRautela, #Bollywood, #Bollywoodnews, #lifestyle, #entertainment, #zoomnews, #trending, #fashion, #photography, #news, #shorts","['Urvashi', 'Rautela', 'Eid', 'party', 'black', 'dress']",1,0.6705,Positive
508,2025-04-03T17:17:41.000Z,Instagram Social Media Cyber Crime #cybercrime #instagram #socialmedia #cybercrimeinfo,0,0,"#cybercrime, #instagram, #socialmedia, #cybercrimeinfo","['Instagram', 'Social', 'Media', 'Cyber', 'Crime']",3,-0.5423,Negative
509,2025-04-03T17:14:51.000Z,"This GitHub repo is 295+ and trending !

adobe/aem-guides-wknd

Getting Started with AEM Sites WKND Tutorial: Code Companion

https://github.com/adobe/aem-guides-wknd…

#github #trending",0,0,"#github, #trending","['GitHub', 'repo', '295', 'adobeaemguideswknd', 'Getting', 'Started', 'AEM', 'Sites', 'WKND', 'Tutorial', 'Code', 'Companion']",5,0.0,Neutral
510,2025-04-03T17:10:48.000Z,"Nayanthara Covers Her Son’s Face from Paparazzi in Mumbai Airport | Protective Moment
#Nayanthara #Bollywood #Bollywoodnews #lifestyle #entertainment #zoomnews #trending #fashion #photography #news #shorts",0,0,"#Nayanthara, #Bollywood, #Bollywoodnews, #lifestyle, #entertainment, #zoomnews, #trending, #fashion, #photography, #news, #shorts","['Nayanthara', 'Covers', 'Son', 'Face', 'Paparazzi', 'Mumbai', 'Airport', 'Protective', 'Moment']",-1,0.4215,Positive
511,2025-04-03T17:05:51.000Z,"#Masaba in #Kesari2?
The fashion designer-turned-actress appears in a dance sequence in the film’s trailer.
#Trending",0,0,"#Masaba, #Kesari2, #Trending","['fashion', 'designerturnedactress', 'appear', 'dance', 'sequence', 'film', 'trailer']",-1,0.0,Neutral
512,2025-04-03T17:00:00.000Z,"Is your brand stuck on OFF? It’s time to switch it ON with SocMed!

info@socmed.io | http://socmed.io

#Socmed #Marketing #Designing #Socialmedia #Graphicdesign #Business #Outsourcing #SocialGrowth #BusinessGrowth #Socialmediamanager #SocialMediaSolutions #USA",0,0,"#Socmed, #Marketing, #Designing, #Socialmedia, #Graphicdesign, #Business, #Outsourcing, #SocialGrowth, #BusinessGrowth, #Socialmediamanager, #SocialMediaSolutions, #USA","['stick', 'time', 'switch', 'SocMed', 'infosocmedio']",3,-0.25,Negative
513,2025-04-03T16:50:33.000Z,"You don’t need to find strength, you just need to remember it. You are Shakti. You are unstoppable. #InnerPower #UnstoppableYou #ShaktiWithin #foryou #recommended #rituu_rb #Trending #viralpost2025シ",0,0,"#InnerPower, #UnstoppableYou, #ShaktiWithin, #foryou, #recommended, #rituu_rb, #Trending, #viralpost2025シ","['need', 'find', 'strength', 'remember', 'Shakti', 'unstoppable']",-1,0.4939,Positive
514,2025-04-03T16:40:11.000Z,"#जस
#प्रभू_श्री_रामांनी....

#संघटित_होऊन_काम_करा

(Content  Copyright)

#vyavsaywala #jagdamb #aplimanas #motivation #viral #trending #quotes #successquotes #quote #hindu #lovekeshkachi #lovekeshrameshkachi",0,0,"#जस, #प, #स, #vyavsaywala, #jagdamb, #aplimanas, #motivation, #viral, #trending, #quotes, #successquotes, #quote, #hindu, #lovekeshkachi, #lovekeshrameshkachi","['Content', 'Copyright']",-1,0.34,Positive
515,2025-04-03T16:01:46.000Z,"This GitHub repo is 7,498+ and trending !

nuejs/nue

Standards-first web framework pushing HTML, CSS, JS, and WASM to their limits.

https://github.com/nuejs/nue

#github #trending",0,0,"#github, #trending","['GitHub', 'repo', '7498', 'nuejsnue', 'Standardsfirst', 'web', 'framework', 'push', 'HTML', 'CSS', 'JS', 'WASM', 'limit']",5,0.0,Neutral
516,2025-04-03T16:00:01.000Z,"Keep the good vibes close with our elegant Evil Eye hoop earrings! A symbol of protection and positivity, these dainty gold beauties are perfect for everyday wear. 
.
.
.
#auriefashion #fashion #trending #artificialjewellery",0,0,"#auriefashion, #fashion, #trending, #artificialjewellery","['Keep', 'good', 'vibes', 'close', 'elegant', 'Evil', 'Eye', 'hoop', 'earrings', 'symbol', 'protection', 'positivity', 'dainty', 'gold', 'beauties', 'perfect', 'everyday', 'wear']",1,0.9001,Positive
517,2025-04-03T15:45:53.000Z,Top Social Media Platforms Worldwide: User Base Comparison 2024 #socialmedia #worldwide #comparison,0,0,"#socialmedia, #worldwide, #comparison","['Top', 'Social', 'Media', 'Platforms', 'Worldwide', 'User', 'Base', 'Comparison', '2024']",3,0.2023,Positive
518,2025-04-03T15:30:00.000Z,"Comment of the Day !
#dmkfails #NadodiMannan #GetOutStalin #GoBackStalin #Annamalai #BJP #MkStalin #Udhayanidhi
#trendingreels #insstareels #reelsinstagram #comedy #viral #funnyvideo #reels #instagood
#entertainment #trending #instalike",0,0,"#dmkfails, #NadodiMannan, #GetOutStalin, #GoBackStalin, #Annamalai, #BJP, #MkStalin, #Udhayanidhi, #trendingreels, #insstareels, #reelsinstagram, #comedy, #viral, #funnyvideo, #reels, #instagood, #entertainment, #trending, #instalike","['Comment', 'Day']",4,0.6486,Positive
519,2025-04-03T15:29:15.000Z,"Mumbai Indians shared a video of the interaction where Rohit Sharma was seen having a chat on the field with LSG’s Shardul Thakur 

#ShardulThakur #ZaheerKhan #MumbaiIndians #Cricket #LSG #Cricket #Viral #Trending

https://news18.com/cricket/khud-ko-the-lord-bol-raha-hai-rohit-sharmas-cheeky-interaction-with-shardul-thakur-goes-viral-ws-l-9285933.html…",0,0,"#ShardulThakur, #ZaheerKhan, #MumbaiIndians, #Cricket, #LSG, #Cricket, #Viral, #Trending","['Mumbai', 'Indians', 'interaction', 'Rohit', 'Sharma', 'chat', 'field', 'LSG', 'Shardul', 'Thakur']",2,0.34,Positive
520,2025-04-03T15:24:34.000Z,"The Journey From Farm to Plate, Ghiblified! 

From the hard work of our farmers to the seamless procurement, storage, and distribution by FCI—every step ensures safe and nutritious food reaches millions across India.

#Ghiblification #Ghibli #FarmToTable #FCI #Trending",51,794,"#Ghiblification, #Ghibli, #FarmToTable, #FCI, #Trending","['Journey', 'Farm', 'Plate', 'Ghiblified', 'hard', 'farmers', 'seamless', 'procurement', 'storage', 'distribution', 'FCI', 'every', 'step', 'ensure', 'safe', 'nutritious', 'food', 'reach', 'millions', 'across', 'India']",14,0.4019,Positive
521,2025-04-03T15:24:08.000Z,"BCCI Announces Team India’s Full Fixture List for 2025 Home Season | Indian Cricket Team 
#BCCI #TeamIndia #RohitSharma #ViratKohli #Trending #Explore #WatchNow #cricket #cricketnews #cricketfans 

https://youtu.be/zJRTlFk7mMo",0,0,"#BCCI, #TeamIndia, #RohitSharma, #ViratKohli, #Trending, #Explore, #WatchNow, #cricket, #cricketnews, #cricketfans","['BCCI', 'Announces', 'Team', 'India', 'Full', 'Fixture', 'List', '2025', 'Home', 'Season', 'Indian', 'Cricket']",2,0.0,Neutral
522,2025-04-03T15:19:58.000Z,"#ZeenatAman shares anecdotes from shooting #SamundarMeinNahaKe from #Pukar #AmitabhBachchan in Goa.

#Trending",0,0,"#ZeenatAman, #SamundarMeinNahaKe, #Pukar, #AmitabhBachchan, #Trending","['anecdotes', 'shoot', 'Goa']",-1,0.296,Positive
523,2025-04-03T15:19:01.000Z,"...
...
ये सब क्या देखना पड रहा है.....

Don't panic because India knew about the tax in advance and its impact has happened today, so we won't see a big crash tomorrow.

#BreakoutStock #SwingTrade
#stocks #StockToWatch  #StockMarketindia #Nifty #banknifty #Trending #INDIA",0,0,"#BreakoutStock, #SwingTrade, #stocks, #StockToWatch, #StockMarketindia, #Nifty, #banknifty, #Trending, #INDIA","['Dont', 'panic', 'India', 'tax', 'advance', 'impact', 'happen', 'wont', 'big', 'crash', 'tomorrow']",6,0.7691,Positive
524,2025-04-03T14:55:02.000Z,"Actress #Annie & #Shravya Cute Visual.. 

#HomeTown #Trending  #Reels #MahaaMax",0,0,"#Annie, #Shravya, #HomeTown, #Trending, #Reels, #MahaaMax","['Actress', 'Cute', 'Visual']",-1,0.4588,Positive
525,2025-04-03T14:52:40.000Z,"Following the trend 

#Ghibli #GhibliArt #ComicArt #Trend #Trending #FacebookPost #Viral #Jamshedpur #JamshedpurCity #OOTS #ootsco",0,0,"#Ghibli, #GhibliArt, #ComicArt, #Trend, #Trending, #FacebookPost, #Viral, #Jamshedpur, #JamshedpurCity, #OOTS, #ootsco",['Following'],4,0.0,Neutral
526,2025-04-03T14:47:59.000Z,"Pregnant woman and a stranger?
Cant be good in the same sentence..
.
. https://youtu.be/8LOA51nH_Ds
#Trump #movie #ghost #Ghibli #stockmarketcrash #paranormal #trending #horror #media #shortfilm #India #bollywood",0,0,"#Trump, #movie, #ghost, #Ghibli, #stockmarketcrash, #paranormal, #trending, #horror, #media, #shortfilm, #India, #bollywood","['Pregnant', 'woman', 'stranger', 'Cant', 'good', 'sentence']",1,-0.7967,Negative
527,2025-04-03T14:46:44.000Z,"#VaishnaviChaitanya Cute Expressions.. 

 #SidduJonnalagadda #Jack #Trending  #Reels #MahaaMax",242,8000,"#VaishnaviChaitanya, #SidduJonnalagadda, #Jack, #Trending, #Reels, #MahaaMax","['Cute', 'Expressions']",4,0.4588,Positive
528,2025-04-03T14:37:29.000Z,"#Masaba in #Kesari2?

The fashion designer-turned-actress appears in a dance sequence in the film’s trailer. 

#Trending",80,5300,"#Masaba, #Kesari2, #Trending","['fashion', 'designerturnedactress', 'appear', 'dance', 'sequence', 'film', 'trailer']",-1,0.0,Neutral
529,2025-04-03T14:30:00.000Z,What is 20÷half+20  #fun #funnychallenge #romainvictaarya #trending #viralshort #shorts,0,0,"#fun, #funnychallenge, #romainvictaarya, #trending, #viralshort, #shorts","['20', 'half']",-1,0.5106,Positive
530,2025-04-03T14:28:42.000Z,".
@juniorbachchan
’s new look is a style that speaks louder than words, with a presence that leaves a lasting impact. 

#AbhishekBachchan #Dapper #Style #Bollywood #Trending #Bachchan #ABCrew",290,104000,"#AbhishekBachchan, #Dapper, #Style, #Bollywood, #Trending, #Bachchan, #ABCrew","['juniorbachchan', 'style', 'speak', 'louder', 'word', 'presence', 'leave', 'last', 'impact']",-1,0.0,Neutral
531,2025-04-03T14:19:34.000Z,A Bengaluru CEO has been applauded by several sections of the internet for his approach to layoffs as he ensured that most affected employees found new jobs after getting fired. #Trending,0,0,#Trending,"['Bengaluru', 'CEO', 'applaud', 'several', 'section', 'internet', 'approach', 'layoffs', 'ensure', 'affect', 'employees', 'find', 'job', 'fire']",-1,-0.4576,Negative
532,2025-04-03T13:55:27.000Z,"#DailyUI - 081 - Status Update

Designed a status update UI, making it easy to share thoughts, images, and files. Designed for smooth interaction and effortless posting.

 #Figma #UIUX #ProductDesign #SocialMedia",0,0,"#DailyUI, #Figma, #UIUX, #ProductDesign, #SocialMedia","['081', 'Status', 'Update', 'Designed', 'status', 'UI', 'easy', 'thoughts', 'image', 'file', 'smooth', 'interaction', 'effortless']",-1,0.6249,Positive
533,2025-04-03T13:47:35.000Z,"Success Story Of 
@Minecraft
#Minecraft #minecraftbuilds #GamingCommunity #gaming #gamer #Trending #editing #minecraftediting #animation #minecraftanimation #viral 
#MinecraftMovie",0,0,"#Minecraft, #minecraftbuilds, #GamingCommunity, #gaming, #gamer, #Trending, #editing, #minecraftediting, #animation, #minecraftanimation, #viral, #MinecraftMovie","['Success', 'Story', 'Minecraft']",11,0.5719,Positive
534,2025-04-03T13:43:34.000Z,"If learning tenses was this easy in school! 

#Trending #VartamaanTrend #Sharvari #AbhayVerma #Munjya #DineshVijan #MaddockFilms",0,0,"#Trending, #VartamaanTrend, #Sharvari, #AbhayVerma, #Munjya, #DineshVijan, #MaddockFilms","['learn', 'tense', 'easy', 'school']",9,0.25,Positive
535,2025-04-03T13:40:28.000Z,"MAIN AB SHAADI NAHIN KARUNGA #labrador #shorts #trending #viral #funny... https://youtube.com/shorts/Dv2Lb7jFwhk?si=5Oxg6ybyoLeabx8u… via 
@YouTube
Watch our new shorts now. Don’t forget to like, share , subscribe and comment. 
Love,
R",0,0,"#labrador, #shorts, #trending, #viral, #funny","['MAIN', 'AB', 'SHAADI', 'NAHIN', 'KARUNGA', 'YouTube', 'Watch', 'short', 'forget', 'like', 'Love', 'R']",0,0.8341,Positive
536,2025-04-03T13:35:59.000Z,"Before and after  
#Trending #Reels #videoedit #agency #viralreels",0,0,"#Trending, #Reels, #videoedit, #agency, #viralreels",[],4,0.0,Neutral
537,2025-04-03T13:35:53.000Z,"POV : Me trying to hold on to any sanity I still have left 

#thursdayvibes #momlife #tiredmom #exhausted #MidWeekBlues #workingmoms #funnymemes #Trending #like #follow #viralvideo #MidWeekSlump #relatable",0,0,"#thursdayvibes, #momlife, #tiredmom, #exhausted, #MidWeekBlues, #workingmoms, #funnymemes, #Trending, #like, #follow, #viralvideo, #MidWeekSlump, #relatable","['POV', 'try', 'hold', 'sanity', 'still', 'leave']",1,0.0,Neutral
538,2025-04-03T13:34:54.000Z,"Trend Alert!!! Your feed has been Giblified

#Gibli #Gibliart #Miyazaki #Trending #Crossbeats",0,0,"#Gibli, #Gibliart, #Miyazaki, #Trending, #Crossbeats","['Trend', 'Alert', 'fee', 'Giblified']",3,0.296,Positive
539,2025-04-03T13:30:07.000Z,"""Get Your Swag On"" 
""Stay Woke"" 
https://zurl.co/E1Eoi 
#blueficus
#lrludyog
#trending
#shopnow
#onlineshopping
#shopping
#sale",0,0,"#blueficus, #lrludyog, #trending, #shopnow, #onlineshopping, #shopping, #sale","['Get', 'Swag', 'Stay', 'Woke']",3,0.0,Neutral
540,2025-04-03T13:22:21.000Z,"Bebo's Expressions says all ""Chai kaisi bani hogi!!"" There seems to be less sugar in it!!

#kareenakapoorkhan #explorepage #fyp #trending #filmymantra",0,0,"#kareenakapoorkhan, #explorepage, #fyp, #trending, #filmymantra","['Bebos', 'Expressions', 'say', 'Chai', 'kaisi', 'bani', 'hogi', 'seem', 'less', 'sugar']",-1,0.0,Neutral
541,2025-04-03T13:19:36.000Z,"Indus PowerPlay: Semi Finale Day 1 is ON! 
Giveaways are LIVE! Like the stream & claim your chance!
Battle Pass drops at 500 Likes! 
Watch now: https://youtube.com/live/ap7vCNULzmI?si=iwV8esccYi_KBzUH…
 
@IndusGame
 #ipsarmy-WB #induspowerplay #tournament #esports #indusgame #indian #trending #indusrising",0,0,"#ipsarmy, #induspowerplay, #tournament, #esports, #indusgame, #indian, #trending, #indusrising","['Indus', 'PowerPlay', 'Semi', 'Finale', 'Day', '1', 'Giveaways', 'LIVE', 'Like', 'stream', 'claim', 'chance', 'Battle', 'Pass', 'drop', '500', 'Likes', 'Watch', 'IndusGame', 'WB']",-1,0.5719,Positive
542,2025-04-03T13:17:05.000Z,"Friendly reminder 

#dreambig #loveyou #sarcasmdaily #LoL #trending #like #follow #viral #funnymemes",0,0,"#dreambig, #loveyou, #sarcasmdaily, #LoL, #trending, #like, #follow, #viral, #funnymemes","['Friendly', 'reminder']",4,0.8176,Positive
